time,btcopen,btc,ethopen,eth,solopen,sol,dogeopen,doge,aaveopen,aave,linkopen,link,ltcopen,ltc,shibopen,shib
2021-10-06 12:00:00,51358.0,BTC,3382.9,ETH,152.955,SOL,0.246934,DOGE,288.92,AAVE,25.566,LINK,166.65,LTC,2.319e-05,SHIB
2021-10-06 13:00:00,52768.0,BTC,3457.5,ETH,155.16,SOL,0.253899,DOGE,296.61,AAVE,26.2715,LINK,177.28,LTC,2.311e-05,SHIB
2021-10-06 14:00:00,54050.0,BTC,3580.0,ETH,157.3925,SOL,0.256727,DOGE,310.99,AAVE,27.2045,LINK,178.595,LTC,2.395e-05,SHIB
2021-10-06 15:00:00,54536.0,BTC,3599.2,ETH,160.195,SOL,0.2584535,DOGE,313.0,AAVE,27.551,LINK,180.055,LTC,2.325e-05,SHIB
2021-10-06 16:00:00,55029.0,BTC,3614.1,ETH,160.85,SOL,0.256619,DOGE,315.58,AAVE,27.724,LINK,181.495,LTC,2.202e-05,SHIB
2021-10-06 17:00:00,54919.0,BTC,3598.7,ETH,161.045,SOL,0.257672,DOGE,316.3,AAVE,27.871,LINK,181.93,LTC,2.275e-05,SHIB
2021-10-06 18:00:00,54616.0,BTC,3578.9,ETH,159.61,SOL,0.253494,DOGE,314.57,AAVE,27.65,LINK,181.31,LTC,2.281e-05,SHIB
2021-10-06 19:00:00,54586.0,BTC,3584.6,ETH,159.805,SOL,0.250487,DOGE,314.86,AAVE,27.331,LINK,181.06,LTC,2.339e-05,SHIB
2021-10-06 20:00:00,55107.0,BTC,3588.9,ETH,159.8725,SOL,0.251545,DOGE,314.32,AAVE,27.315,LINK,181.605,LTC,2.383e-05,SHIB
2021-10-06 21:00:00,54978.0,BTC,3562.2,ETH,154.825,SOL,0.2489085,DOGE,308.01,AAVE,26.8595,LINK,181.335,LTC,2.408e-05,SHIB
2021-10-06 22:00:00,55110.0,BTC,3586.3,ETH,155.4375,SOL,0.2508365,DOGE,309.53,AAVE,26.822,LINK,181.98,LTC,2.674e-05,SHIB
2021-10-06 23:00:00,55191.0,BTC,3589.9,ETH,153.91,SOL,0.253405,DOGE,310.59,AAVE,26.887,LINK,180.575,LTC,2.795e-05,SHIB
2021-10-07 00:00:00,55348.0,BTC,3575.6,ETH,153.97,SOL,0.2543095,DOGE,311.76,AAVE,26.8135,LINK,178.555,LTC,2.793e-05,SHIB
2021-10-07 01:00:00,54853.0,BTC,3541.0,ETH,153.0675,SOL,0.2463625,DOGE,305.04,AAVE,26.374,LINK,176.42,LTC,3.19e-05,SHIB
2021-10-07 02:00:00,54810.0,BTC,3517.6,ETH,152.37,SOL,0.246293,DOGE,302.86,AAVE,26.202,LINK,175.405,LTC,3.188e-05,SHIB
2021-10-07 03:00:00,55110.0,BTC,3533.8,ETH,152.2925,SOL,0.244657,DOGE,302.54,AAVE,26.135,LINK,176.375,LTC,3.236e-05,SHIB
2021-10-07 04:00:00,54844.0,BTC,3521.1,ETH,152.1225,SOL,0.2399545,DOGE,301.79,AAVE,26.024,LINK,175.95,LTC,3.043e-05,SHIB
2021-10-07 05:00:00,55121.0,BTC,3543.2,ETH,155.9425,SOL,0.24422,DOGE,307.22,AAVE,26.3575,LINK,178.36,LTC,3.015e-05,SHIB
2021-10-07 06:00:00,54778.0,BTC,3540.4,ETH,155.45,SOL,0.244553,DOGE,305.99,AAVE,26.3685,LINK,179.285,LTC,3.03e-05,SHIB
2021-10-07 07:00:00,54591.0,BTC,3531.5,ETH,154.01,SOL,0.2438105,DOGE,304.57,AAVE,26.2315,LINK,178.355,LTC,3.138e-05,SHIB
2021-10-07 08:00:00,54821.0,BTC,3613.0,ETH,158.5,SOL,0.248218,DOGE,310.95,AAVE,27.0795,LINK,185.165,LTC,3.087e-05,SHIB
2021-10-07 09:00:00,54582.0,BTC,3591.1,ETH,158.77,SOL,0.248681,DOGE,312.75,AAVE,27.3755,LINK,185.43,LTC,3.118e-05,SHIB
2021-10-07 10:00:00,54386.0,BTC,3567.4,ETH,157.1825,SOL,0.2468285,DOGE,310.05,AAVE,27.151,LINK,182.94,LTC,3.123e-05,SHIB
2021-10-07 11:00:00,53987.0,BTC,3553.4,ETH,156.1775,SOL,0.244359,DOGE,307.64,AAVE,26.893,LINK,181.275,LTC,3.397e-05,SHIB
2021-10-07 12:00:00,54364.0,BTC,3577.4,ETH,157.83,SOL,0.251415,DOGE,310.02,AAVE,27.3515,LINK,183.65,LTC,3.305e-05,SHIB
2021-10-07 13:00:00,54040.0,BTC,3569.2,ETH,158.875,SOL,0.2513325,DOGE,307.57,AAVE,27.2525,LINK,180.005,LTC,3.485e-05,SHIB
2021-10-07 14:00:00,54628.0,BTC,3631.7,ETH,160.0,SOL,0.251303,DOGE,312.52,AAVE,27.6765,LINK,183.06,LTC,3.315e-05,SHIB
2021-10-07 15:00:00,53831.0,BTC,3562.8,ETH,155.03,SOL,0.2419635,DOGE,303.9,AAVE,26.7795,LINK,178.635,LTC,2.862e-05,SHIB
2021-10-07 16:00:00,53978.0,BTC,3585.9,ETH,156.0,SOL,0.2439785,DOGE,307.2,AAVE,27.1335,LINK,179.345,LTC,2.916e-05,SHIB
2021-10-07 17:00:00,54202.0,BTC,3596.7,ETH,154.3275,SOL,0.244319,DOGE,308.38,AAVE,27.2435,LINK,179.91,LTC,2.631e-05,SHIB
2021-10-07 18:00:00,54231.0,BTC,3610.5,ETH,155.1925,SOL,0.242262,DOGE,306.27,AAVE,27.041,LINK,179.24,LTC,2.434e-05,SHIB
2021-10-07 19:00:00,53973.0,BTC,3592.8,ETH,155.0475,SOL,0.241683,DOGE,306.65,AAVE,27.0295,LINK,179.03,LTC,2.328e-05,SHIB
2021-10-07 20:00:00,54022.0,BTC,3607.1,ETH,156.23,SOL,0.242916,DOGE,308.23,AAVE,27.15,LINK,179.15,LTC,2.569e-05,SHIB
2021-10-07 21:00:00,54236.0,BTC,3625.3,ETH,157.0675,SOL,0.2451605,DOGE,309.91,AAVE,27.269,LINK,179.72,LTC,2.419e-05,SHIB
2021-10-07 22:00:00,54327.0,BTC,3635.7,ETH,156.9225,SOL,0.245242,DOGE,308.41,AAVE,27.199,LINK,179.93,LTC,2.181e-05,SHIB
2021-10-07 23:00:00,53947.0,BTC,3607.3,ETH,156.3875,SOL,0.243344,DOGE,307.55,AAVE,26.9915,LINK,178.635,LTC,2.14e-05,SHIB
2021-10-08 00:00:00,53824.0,BTC,3588.3,ETH,154.3525,SOL,0.242871,DOGE,305.75,AAVE,26.8455,LINK,178.665,LTC,2.29e-05,SHIB
2021-10-08 01:00:00,54148.0,BTC,3605.0,ETH,155.97,SOL,0.246,DOGE,307.96,AAVE,26.9095,LINK,180.49,LTC,2.353e-05,SHIB
2021-10-08 02:00:00,54342.0,BTC,3609.4,ETH,156.07,SOL,0.245713,DOGE,308.44,AAVE,26.826,LINK,180.215,LTC,2.229e-05,SHIB
2021-10-08 03:00:00,53884.0,BTC,3569.6,ETH,154.08,SOL,0.2431885,DOGE,305.11,AAVE,26.476,LINK,177.44,LTC,2.102e-05,SHIB
2021-10-08 04:00:00,53840.0,BTC,3575.4,ETH,154.4125,SOL,0.243727,DOGE,305.71,AAVE,26.536,LINK,176.455,LTC,2.187e-05,SHIB
2021-10-08 05:00:00,53910.0,BTC,3574.6,ETH,154.0925,SOL,0.24355,DOGE,306.14,AAVE,26.5745,LINK,176.915,LTC,2.314e-05,SHIB
2021-10-08 06:00:00,54217.0,BTC,3584.4,ETH,155.12,SOL,0.244918,DOGE,308.84,AAVE,26.791,LINK,177.415,LTC,2.337e-05,SHIB
2021-10-08 07:00:00,54166.0,BTC,3582.4,ETH,154.67,SOL,0.2463075,DOGE,309.07,AAVE,26.809,LINK,178.04,LTC,2.218e-05,SHIB
2021-10-08 08:00:00,54879.0,BTC,3603.0,ETH,158.7825,SOL,0.2456305,DOGE,319.6,AAVE,27.0405,LINK,179.925,LTC,2.192e-05,SHIB
2021-10-08 09:00:00,55857.0,BTC,3663.5,ETH,160.9475,SOL,0.248908,DOGE,322.59,AAVE,27.342,LINK,182.74,LTC,2.187e-05,SHIB
2021-10-08 10:00:00,55267.0,BTC,3627.7,ETH,158.8225,SOL,0.249329,DOGE,321.28,AAVE,27.119,LINK,180.3,LTC,2.246e-05,SHIB
2021-10-08 11:00:00,55526.0,BTC,3628.0,ETH,164.7,SOL,0.25052,DOGE,321.1,AAVE,27.272,LINK,180.755,LTC,2.257e-05,SHIB
2021-10-08 12:00:00,55299.0,BTC,3612.1,ETH,162.3075,SOL,0.247629,DOGE,317.51,AAVE,26.945,LINK,181.895,LTC,2.236e-05,SHIB
2021-10-08 13:00:00,54878.0,BTC,3601.5,ETH,164.665,SOL,0.246041,DOGE,317.39,AAVE,26.8735,LINK,180.89,LTC,2.763e-05,SHIB
2021-10-08 14:00:00,54209.0,BTC,3598.1,ETH,164.69,SOL,0.243833,DOGE,316.1,AAVE,26.8215,LINK,180.07,LTC,2.541e-05,SHIB
2021-10-08 15:00:00,54596.0,BTC,3650.2,ETH,166.9475,SOL,0.246447,DOGE,322.04,AAVE,27.222,LINK,181.98,LTC,2.556e-05,SHIB
2021-10-08 16:00:00,54357.0,BTC,3622.3,ETH,166.6075,SOL,0.245445,DOGE,319.77,AAVE,26.995,LINK,180.77,LTC,2.567e-05,SHIB
2021-10-08 17:00:00,54324.0,BTC,3630.5,ETH,167.755,SOL,0.2489345,DOGE,320.1,AAVE,26.997,LINK,180.59,LTC,2.714e-05,SHIB
2021-10-08 18:00:00,54321.0,BTC,3626.1,ETH,163.435,SOL,0.2461375,DOGE,317.56,AAVE,27.0395,LINK,178.59,LTC,2.848e-05,SHIB
2021-10-08 19:00:00,54539.0,BTC,3624.8,ETH,165.4725,SOL,0.2495745,DOGE,318.24,AAVE,27.1135,LINK,179.025,LTC,2.889e-05,SHIB
2021-10-08 20:00:00,54736.0,BTC,3626.2,ETH,163.6,SOL,0.2489615,DOGE,316.12,AAVE,26.9795,LINK,178.3,LTC,2.663e-05,SHIB
2021-10-08 21:00:00,54004.0,BTC,3555.5,ETH,160.2375,SOL,0.24328,DOGE,309.27,AAVE,26.3315,LINK,175.3,LTC,2.583e-05,SHIB
2021-10-08 22:00:00,54193.0,BTC,3574.2,ETH,161.165,SOL,0.2444195,DOGE,309.84,AAVE,26.3035,LINK,176.235,LTC,2.725e-05,SHIB
2021-10-08 23:00:00,54100.0,BTC,3576.8,ETH,160.895,SOL,0.245035,DOGE,309.67,AAVE,26.5015,LINK,176.635,LTC,2.795e-05,SHIB
2021-10-09 00:00:00,53980.0,BTC,3563.2,ETH,158.8125,SOL,0.244122,DOGE,307.43,AAVE,26.3735,LINK,175.935,LTC,2.727e-05,SHIB
2021-10-09 01:00:00,54308.0,BTC,3582.9,ETH,159.5875,SOL,0.24458,DOGE,308.74,AAVE,26.502,LINK,177.035,LTC,2.752e-05,SHIB
2021-10-09 02:00:00,54049.0,BTC,3560.1,ETH,157.1225,SOL,0.2428545,DOGE,305.97,AAVE,26.205,LINK,175.535,LTC,2.755e-05,SHIB
2021-10-09 03:00:00,54181.0,BTC,3575.3,ETH,158.8575,SOL,0.244584,DOGE,308.38,AAVE,26.3845,LINK,176.745,LTC,2.849e-05,SHIB
2021-10-09 04:00:00,54592.0,BTC,3580.4,ETH,160.0575,SOL,0.245827,DOGE,309.7,AAVE,26.485,LINK,177.71,LTC,2.804e-05,SHIB
2021-10-09 05:00:00,54728.0,BTC,3587.8,ETH,160.835,SOL,0.2454265,DOGE,309.94,AAVE,26.5195,LINK,177.275,LTC,2.802e-05,SHIB
2021-10-09 06:00:00,54626.0,BTC,3586.6,ETH,160.175,SOL,0.2445965,DOGE,308.71,AAVE,26.35,LINK,176.74,LTC,2.857e-05,SHIB
2021-10-09 07:00:00,54866.0,BTC,3602.2,ETH,159.765,SOL,0.2458005,DOGE,309.5,AAVE,26.45,LINK,177.55,LTC,2.933e-05,SHIB
2021-10-09 08:00:00,54957.0,BTC,3606.6,ETH,159.2175,SOL,0.2466865,DOGE,310.29,AAVE,26.465,LINK,177.545,LTC,2.978e-05,SHIB
2021-10-09 09:00:00,54760.0,BTC,3583.1,ETH,158.415,SOL,0.244471,DOGE,307.83,AAVE,26.252,LINK,176.24,LTC,2.806e-05,SHIB
2021-10-09 10:00:00,54940.0,BTC,3596.0,ETH,159.255,SOL,0.2456305,DOGE,310.09,AAVE,26.5985,LINK,178.075,LTC,2.794e-05,SHIB
2021-10-09 11:00:00,54922.0,BTC,3611.0,ETH,159.8,SOL,0.247415,DOGE,311.47,AAVE,27.255,LINK,181.16,LTC,2.759e-05,SHIB
2021-10-09 12:00:00,54818.0,BTC,3597.7,ETH,158.4025,SOL,0.2467325,DOGE,310.42,AAVE,27.0805,LINK,179.705,LTC,2.807e-05,SHIB
2021-10-09 13:00:00,55017.0,BTC,3603.3,ETH,158.755,SOL,0.24786,DOGE,310.88,AAVE,27.084,LINK,179.95,LTC,2.776e-05,SHIB
2021-10-09 14:00:00,55287.0,BTC,3622.7,ETH,159.77,SOL,0.248843,DOGE,312.97,AAVE,27.3175,LINK,180.855,LTC,2.647e-05,SHIB
2021-10-09 15:00:00,55182.0,BTC,3616.9,ETH,157.775,SOL,0.249648,DOGE,312.05,AAVE,27.342,LINK,180.485,LTC,2.642e-05,SHIB
2021-10-09 16:00:00,55028.0,BTC,3601.4,ETH,157.9775,SOL,0.2488615,DOGE,309.94,AAVE,27.205,LINK,179.83,LTC,2.606e-05,SHIB
2021-10-09 17:00:00,54839.0,BTC,3587.9,ETH,156.4225,SOL,0.2474215,DOGE,307.51,AAVE,27.251,LINK,182.25,LTC,2.472e-05,SHIB
2021-10-09 18:00:00,54951.0,BTC,3594.4,ETH,157.0425,SOL,0.2487045,DOGE,308.87,AAVE,27.623,LINK,180.79,LTC,2.536e-05,SHIB
2021-10-09 19:00:00,54934.0,BTC,3597.8,ETH,157.09,SOL,0.2483495,DOGE,309.44,AAVE,27.6605,LINK,181.535,LTC,2.618e-05,SHIB
2021-10-09 20:00:00,54674.0,BTC,3583.6,ETH,156.3875,SOL,0.246348,DOGE,307.94,AAVE,27.3945,LINK,180.28,LTC,2.708e-05,SHIB
2021-10-09 21:00:00,54697.0,BTC,3580.1,ETH,156.55,SOL,0.246806,DOGE,307.99,AAVE,27.5605,LINK,181.215,LTC,2.699e-05,SHIB
2021-10-09 22:00:00,54869.0,BTC,3589.5,ETH,157.765,SOL,0.2469645,DOGE,308.37,AAVE,27.6365,LINK,180.925,LTC,2.607e-05,SHIB
2021-10-09 23:00:00,54934.0,BTC,3588.8,ETH,156.97,SOL,0.2479015,DOGE,307.93,AAVE,27.572,LINK,180.655,LTC,2.615e-05,SHIB
2021-10-10 00:00:00,54972.0,BTC,3576.5,ETH,156.91,SOL,0.246707,DOGE,307.11,AAVE,27.446,LINK,179.915,LTC,2.672e-05,SHIB
2021-10-10 01:00:00,54925.0,BTC,3569.0,ETH,154.03,SOL,0.244699,DOGE,304.79,AAVE,26.9955,LINK,178.22,LTC,2.604e-05,SHIB
2021-10-10 02:00:00,54429.0,BTC,3505.4,ETH,153.7275,SOL,0.243292,DOGE,301.56,AAVE,27.0415,LINK,177.61,LTC,2.568e-05,SHIB
2021-10-10 03:00:00,54653.0,BTC,3526.8,ETH,154.75,SOL,0.244218,DOGE,302.02,AAVE,27.0685,LINK,178.63,LTC,2.622e-05,SHIB
2021-10-10 04:00:00,55089.0,BTC,3530.9,ETH,155.5,SOL,0.245227,DOGE,303.55,AAVE,27.129,LINK,181.905,LTC,2.64e-05,SHIB
2021-10-10 05:00:00,55940.0,BTC,3572.1,ETH,156.9525,SOL,0.2463255,DOGE,306.01,AAVE,27.254,LINK,183.63,LTC,2.642e-05,SHIB
2021-10-10 06:00:00,55709.0,BTC,3566.8,ETH,156.1025,SOL,0.246762,DOGE,305.55,AAVE,27.2655,LINK,182.925,LTC,2.714e-05,SHIB
2021-10-10 07:00:00,55654.0,BTC,3597.4,ETH,156.005,SOL,0.2470025,DOGE,307.54,AAVE,27.3805,LINK,183.305,LTC,2.631e-05,SHIB
2021-10-10 08:00:00,55709.0,BTC,3583.5,ETH,155.0625,SOL,0.247023,DOGE,305.35,AAVE,27.211,LINK,182.825,LTC,2.608e-05,SHIB
2021-10-10 09:00:00,55621.0,BTC,3591.7,ETH,157.48,SOL,0.2481235,DOGE,306.48,AAVE,27.279,LINK,183.055,LTC,2.648e-05,SHIB
2021-10-10 10:00:00,55029.0,BTC,3573.8,ETH,155.79,SOL,0.245461,DOGE,304.23,AAVE,27.035,LINK,180.825,LTC,2.648e-05,SHIB
2021-10-10 11:00:00,55065.0,BTC,3567.5,ETH,155.3725,SOL,0.2454585,DOGE,303.42,AAVE,26.94,LINK,180.645,LTC,2.621e-05,SHIB
2021-10-10 12:00:00,55209.0,BTC,3564.8,ETH,154.7175,SOL,0.245261,DOGE,304.06,AAVE,27.01,LINK,180.69,LTC,2.559e-05,SHIB
2021-10-10 13:00:00,54981.0,BTC,3544.5,ETH,154.375,SOL,0.2432715,DOGE,302.91,AAVE,26.929,LINK,179.56,LTC,2.584e-05,SHIB
2021-10-10 14:00:00,55269.0,BTC,3550.0,ETH,153.8325,SOL,0.24336,DOGE,302.02,AAVE,26.83,LINK,179.9,LTC,2.58e-05,SHIB
2021-10-10 15:00:00,55174.0,BTC,3551.2,ETH,153.6825,SOL,0.243735,DOGE,303.13,AAVE,26.794,LINK,180.38,LTC,2.608e-05,SHIB
2021-10-10 16:00:00,55407.0,BTC,3559.0,ETH,154.5375,SOL,0.243895,DOGE,302.54,AAVE,26.83,LINK,180.61,LTC,2.635e-05,SHIB
2021-10-10 17:00:00,55515.0,BTC,3547.8,ETH,153.7,SOL,0.2433675,DOGE,301.09,AAVE,26.737,LINK,179.94,LTC,2.679e-05,SHIB
2021-10-10 18:00:00,55378.0,BTC,3523.8,ETH,153.585,SOL,0.24107,DOGE,299.17,AAVE,26.5685,LINK,178.775,LTC,2.677e-05,SHIB
2021-10-10 19:00:00,55363.0,BTC,3528.8,ETH,153.4525,SOL,0.2412115,DOGE,299.87,AAVE,26.6165,LINK,178.96,LTC,2.656e-05,SHIB
2021-10-10 20:00:00,55505.0,BTC,3529.5,ETH,153.5225,SOL,0.240996,DOGE,299.16,AAVE,26.498,LINK,178.735,LTC,2.738e-05,SHIB
2021-10-10 21:00:00,55458.0,BTC,3514.2,ETH,152.8925,SOL,0.2397625,DOGE,295.81,AAVE,26.221,LINK,178.275,LTC,2.667e-05,SHIB
2021-10-10 22:00:00,54812.0,BTC,3457.0,ETH,150.76,SOL,0.232604,DOGE,292.51,AAVE,25.801,LINK,175.985,LTC,2.617e-05,SHIB
2021-10-10 23:00:00,54936.0,BTC,3466.8,ETH,151.47,SOL,0.232282,DOGE,293.57,AAVE,25.9555,LINK,177.18,LTC,2.643e-05,SHIB
2021-10-11 00:00:00,54705.0,BTC,3414.8,ETH,147.6225,SOL,0.22881,DOGE,288.03,AAVE,25.5515,LINK,174.8,LTC,2.615e-05,SHIB
2021-10-11 01:00:00,55198.0,BTC,3443.1,ETH,149.205,SOL,0.231819,DOGE,289.5,AAVE,25.9835,LINK,176.025,LTC,2.65e-05,SHIB
2021-10-11 02:00:00,55375.0,BTC,3452.2,ETH,149.96,SOL,0.2318255,DOGE,289.48,AAVE,25.881,LINK,176.53,LTC,2.682e-05,SHIB
2021-10-11 03:00:00,55855.0,BTC,3478.4,ETH,150.0075,SOL,0.2335965,DOGE,291.29,AAVE,26.0605,LINK,177.44,LTC,2.699e-05,SHIB
2021-10-11 04:00:00,56581.0,BTC,3520.6,ETH,151.465,SOL,0.235947,DOGE,294.05,AAVE,26.3045,LINK,180.41,LTC,2.668e-05,SHIB
2021-10-11 05:00:00,56521.0,BTC,3521.6,ETH,152.0075,SOL,0.2357415,DOGE,295.51,AAVE,26.2765,LINK,181.38,LTC,2.74e-05,SHIB
2021-10-11 06:00:00,56597.0,BTC,3526.3,ETH,151.175,SOL,0.2349725,DOGE,294.51,AAVE,26.209,LINK,180.91,LTC,2.694e-05,SHIB
2021-10-11 07:00:00,56713.0,BTC,3520.8,ETH,150.8825,SOL,0.234876,DOGE,293.62,AAVE,26.1495,LINK,181.095,LTC,2.703e-05,SHIB
2021-10-11 08:00:00,56843.0,BTC,3579.9,ETH,152.3375,SOL,0.23826,DOGE,299.34,AAVE,26.4765,LINK,184.685,LTC,2.726e-05,SHIB
2021-10-11 09:00:00,56611.0,BTC,3603.9,ETH,153.4775,SOL,0.2382455,DOGE,300.54,AAVE,26.634,LINK,183.685,LTC,2.742e-05,SHIB
2021-10-11 10:00:00,56556.0,BTC,3581.1,ETH,151.775,SOL,0.2362835,DOGE,298.22,AAVE,26.4625,LINK,183.3,LTC,2.896e-05,SHIB
2021-10-11 11:00:00,56252.0,BTC,3560.8,ETH,148.605,SOL,0.2339345,DOGE,295.51,AAVE,26.2095,LINK,181.8,LTC,2.87e-05,SHIB
2021-10-11 12:00:00,56445.0,BTC,3559.6,ETH,148.6425,SOL,0.2331385,DOGE,295.89,AAVE,26.0725,LINK,179.545,LTC,2.92e-05,SHIB
2021-10-11 13:00:00,56515.0,BTC,3570.9,ETH,149.125,SOL,0.2339345,DOGE,296.78,AAVE,26.129,LINK,180.07,LTC,2.908e-05,SHIB
2021-10-11 14:00:00,57267.0,BTC,3593.4,ETH,149.17,SOL,0.234713,DOGE,297.96,AAVE,26.211,LINK,183.365,LTC,2.955e-05,SHIB
2021-10-11 15:00:00,57485.0,BTC,3598.7,ETH,148.685,SOL,0.2363215,DOGE,297.83,AAVE,26.2675,LINK,183.17,LTC,3.093e-05,SHIB
2021-10-11 16:00:00,57523.0,BTC,3595.1,ETH,147.82,SOL,0.2339415,DOGE,297.14,AAVE,26.0525,LINK,182.5,LTC,3.117e-05,SHIB
2021-10-11 17:00:00,57333.0,BTC,3577.2,ETH,146.24,SOL,0.233059,DOGE,294.19,AAVE,25.8705,LINK,181.515,LTC,3.083e-05,SHIB
2021-10-11 18:00:00,57469.0,BTC,3564.7,ETH,146.3,SOL,0.232112,DOGE,292.85,AAVE,25.77,LINK,180.265,LTC,3.139e-05,SHIB
2021-10-11 19:00:00,57376.0,BTC,3552.8,ETH,143.44,SOL,0.229863,DOGE,291.25,AAVE,25.6375,LINK,179.145,LTC,3.128e-05,SHIB
2021-10-11 20:00:00,57502.0,BTC,3515.7,ETH,141.625,SOL,0.227849,DOGE,288.32,AAVE,25.2815,LINK,177.595,LTC,3.04e-05,SHIB
2021-10-11 21:00:00,57360.0,BTC,3492.1,ETH,141.695,SOL,0.226759,DOGE,285.14,AAVE,24.804,LINK,175.575,LTC,2.953e-05,SHIB
2021-10-11 22:00:00,57189.0,BTC,3518.1,ETH,143.08,SOL,0.228918,DOGE,287.82,AAVE,25.0395,LINK,176.775,LTC,2.946e-05,SHIB
2021-10-11 23:00:00,57216.0,BTC,3512.3,ETH,144.33,SOL,0.230579,DOGE,289.29,AAVE,25.146,LINK,178.355,LTC,3.049e-05,SHIB
2021-10-12 00:00:00,57510.0,BTC,3542.4,ETH,144.8475,SOL,0.231185,DOGE,290.64,AAVE,25.225,LINK,179.25,LTC,3.067e-05,SHIB
2021-10-12 01:00:00,56950.0,BTC,3503.6,ETH,143.395,SOL,0.22805,DOGE,285.2,AAVE,24.9545,LINK,175.83,LTC,3e-05,SHIB
2021-10-12 02:00:00,57084.0,BTC,3517.3,ETH,145.2075,SOL,0.2285255,DOGE,286.73,AAVE,24.9545,LINK,176.7,LTC,3.029e-05,SHIB
2021-10-12 03:00:00,56799.0,BTC,3482.7,ETH,142.92,SOL,0.2258615,DOGE,282.13,AAVE,24.45,LINK,174.005,LTC,3.05e-05,SHIB
2021-10-12 04:00:00,56752.0,BTC,3486.9,ETH,143.175,SOL,0.22402,DOGE,280.78,AAVE,24.3885,LINK,173.82,LTC,3.114e-05,SHIB
2021-10-12 05:00:00,56999.0,BTC,3497.8,ETH,144.77,SOL,0.226782,DOGE,282.94,AAVE,24.587,LINK,174.655,LTC,3.1e-05,SHIB
2021-10-12 06:00:00,57459.0,BTC,3511.8,ETH,144.4625,SOL,0.226258,DOGE,283.61,AAVE,24.6425,LINK,175.08,LTC,3.056e-05,SHIB
2021-10-12 07:00:00,57232.0,BTC,3480.3,ETH,142.875,SOL,0.2241825,DOGE,279.19,AAVE,24.294,LINK,172.855,LTC,3.096e-05,SHIB
2021-10-12 08:00:00,57372.0,BTC,3482.4,ETH,143.37,SOL,0.2256685,DOGE,278.72,AAVE,24.3425,LINK,173.82,LTC,3.121e-05,SHIB
2021-10-12 09:00:00,57488.0,BTC,3498.5,ETH,144.5675,SOL,0.226533,DOGE,281.16,AAVE,24.4615,LINK,174.255,LTC,3.098e-05,SHIB
2021-10-12 10:00:00,56979.0,BTC,3439.8,ETH,141.6925,SOL,0.221456,DOGE,275.21,AAVE,23.8285,LINK,168.005,LTC,2.933e-05,SHIB
2021-10-12 11:00:00,57213.0,BTC,3462.7,ETH,141.69,SOL,0.2215645,DOGE,276.73,AAVE,23.938,LINK,169.965,LTC,2.97e-05,SHIB
2021-10-12 12:00:00,57281.0,BTC,3458.0,ETH,142.5475,SOL,0.2229145,DOGE,277.84,AAVE,24.049,LINK,170.68,LTC,2.878e-05,SHIB
2021-10-12 13:00:00,56903.0,BTC,3418.5,ETH,138.6425,SOL,0.217709,DOGE,272.44,AAVE,23.7305,LINK,168.4,LTC,2.801e-05,SHIB
2021-10-12 14:00:00,56982.0,BTC,3496.7,ETH,143.515,SOL,0.224341,DOGE,281.07,AAVE,24.4265,LINK,172.21,LTC,2.846e-05,SHIB
2021-10-12 15:00:00,56439.0,BTC,3485.2,ETH,141.7325,SOL,0.220645,DOGE,280.61,AAVE,24.3555,LINK,170.35,LTC,2.8e-05,SHIB
2021-10-12 16:00:00,56354.0,BTC,3504.8,ETH,143.555,SOL,0.2238215,DOGE,284.05,AAVE,24.735,LINK,171.72,LTC,2.832e-05,SHIB
2021-10-12 17:00:00,55948.0,BTC,3514.2,ETH,149.315,SOL,0.224273,DOGE,285.02,AAVE,24.7235,LINK,172.2,LTC,2.837e-05,SHIB
2021-10-12 18:00:00,55950.0,BTC,3486.7,ETH,146.655,SOL,0.22169,DOGE,280.6,AAVE,24.3945,LINK,170.48,LTC,2.879e-05,SHIB
2021-10-12 19:00:00,55604.0,BTC,3486.5,ETH,151.0525,SOL,0.2231345,DOGE,282.84,AAVE,24.5595,LINK,171.87,LTC,2.829e-05,SHIB
2021-10-12 20:00:00,55347.0,BTC,3465.8,ETH,150.055,SOL,0.222744,DOGE,279.71,AAVE,24.4375,LINK,170.83,LTC,2.832e-05,SHIB
2021-10-12 21:00:00,55379.0,BTC,3479.2,ETH,150.0625,SOL,0.2250475,DOGE,283.66,AAVE,24.6205,LINK,172.28,LTC,2.859e-05,SHIB
2021-10-12 22:00:00,56080.0,BTC,3486.7,ETH,149.2925,SOL,0.225162,DOGE,283.75,AAVE,24.605,LINK,172.0,LTC,2.938e-05,SHIB
2021-10-12 23:00:00,56412.0,BTC,3499.9,ETH,150.4325,SOL,0.226512,DOGE,284.13,AAVE,24.732,LINK,172.595,LTC,2.909e-05,SHIB
2021-10-13 00:00:00,56012.0,BTC,3490.8,ETH,152.385,SOL,0.226058,DOGE,283.78,AAVE,24.6265,LINK,172.605,LTC,2.906e-05,SHIB
2021-10-13 01:00:00,56484.0,BTC,3523.5,ETH,153.4725,SOL,0.228631,DOGE,287.9,AAVE,25.075,LINK,174.5,LTC,2.924e-05,SHIB
2021-10-13 02:00:00,56317.0,BTC,3499.1,ETH,150.94,SOL,0.227965,DOGE,285.55,AAVE,24.851,LINK,173.545,LTC,2.917e-05,SHIB
